timestamp,query,retrieval_time_ms,llm_time_ms,total_time_ms,similarity_score,tokens_used,cost_usd
2026-06-24 10:33:14,Como acompanhar o andamento de uma manifestação registrada na Ouvidoria?,554.50,37771.12,39289.22,0.6526,393,0.00000786
2026-06-24 10:34:33,Qual o procedimento para solicitar vaga em creche municipal?,1849.84,37998.96,78221.28,0.5497,380,0.00000760
2026-06-24 10:35:13,Qual foi a média diária de reclamações sobre iluminação pública no Hospital Adão Pereira Nunes no mês de março; e como isso se compara com a média do mesmo período do ano anterior?,1851.32,0.00,40017.23,0.0000,0,0.00000000
2026-06-24 10:35:53,Considerando os bairros com maior volume de reclamações de tapa-buraco nos últimos 6 meses; quais deles também concentram o maior número de solicitações de retirada de entulho na Zeladoria; e o que isso pode indicar sobre a infraestrutura dessas regiões?,1789.42,36800.14,39454.23,0.5034,188,0.00000376
2026-06-24 10:37:07,Quero saber como solicitar a poda de uma árvore que está bloqueando minha calçada.,1876.85,36960.57,74631.79,0.5710,517,0.00001034
2026-06-24 10:47:39,a reclamação é sobre buracos na rua; como eu posso fazer ?,1870.94,45755.05,52042.11,0.5483,316,0.00000632
2026-06-24 10:51:48,qual a secretaria responsavel por buracos em vias e problemas de pavimentação ?,2250.22,38595.91,41768.13,0.6407,314,0.00000628
2026-06-24 10:55:11,Como faço para solicitar capina ou limpeza urbana?,2092.57,39415.46,41522.73,0.5497,348,0.00000696
2026-06-24 11:54:24,como que uso o aplicativo colab ?,1804.12,172288.56,253578.23,0.7462,383,0.00000766
2026-06-24 12:19:17,Eu tenho 3 cachorros na minha casa.,2509.28,0.00,87606.06,0.0000,0,0.00000000
2026-06-24 12:20:28,Quais cursos a FUNDEC oferece?,0.19,54790.80,54797.76,1.0000,314,0.00000628
2026-06-24 13:50:47,Quais cursos a FUNDEC oferece?,0.17,306716.97,306722.56,1.0000,314,0.00000628
2026-06-24 13:50:48,Onde fica a sede dela?,1689.88,0.00,1692.02,0.0000,0,0.00000000
2026-06-24 13:58:34,Quais cursos a FUNDEC oferece?,0.20,265139.86,265147.38,1.0000,314,0.00000628
2026-06-24 13:59:40,Onde fica a sede dela?,1799.29,64257.95,66058.75,0.6527,297,0.00000594
2026-06-24 14:03:12,Quais cursos a FUNDEC oferece?,0.20,158794.78,158802.78,1.0000,314,0.00000628
2026-06-24 14:03:15,Onde fica a sede dela?,1772.53,1119.28,2894.15,0.6527,297,0.00000594
2026-06-24 14:07:33,Qual o canal correto para denunciar som alto e perturbação do sossego?,1898.79,171498.90,230780.35,0.5311,166,0.00000332
2026-06-24 14:10:12,Como acompanhar o andamento de uma manifestação registrada na Ouvidoria?,545.67,158448.16,158996.29,0.6526,393,0.00000786
2026-06-24 14:13:45,Qual o procedimento para solicitar vaga em creche municipal?,1866.50,155906.81,212486.24,0.5497,380,0.00000760
2026-06-24 14:14:41,Qual foi a média diária de reclamações sobre iluminação pública no Hospital Adão Pereira Nunes no mês de março; e como isso se compara com a média do mesmo período do ano anterior?,1900.41,0.00,56504.10,0.0000,0,0.00000000
2026-06-24 14:17:20,Considerando os bairros com maior volume de reclamações de tapa-buraco nos últimos 6 meses; quais deles também concentram o maior número de solicitações de retirada de entulho na Zeladoria; e o que isso pode indicar sobre a infraestrutura dessas regiões?,2019.66,156615.00,158638.16,0.5034,188,0.00000376
2026-06-24 14:20:52,Quero saber como solicitar a poda de uma árvore que está bloqueando minha calçada.,1938.37,154283.62,212051.00,0.5710,517,0.00001034
2026-06-24 14:39:24,O que é a Ouvidoria Geral do Município?,599.05,153848.60,155451.03,0.7033,266,0.00000532
2026-06-24 14:42:12,Quais são as secretarias da prefeitura?,24.29,167535.64,168462.09,1.0000,5884,0.00011768
2026-06-24 14:43:16,O que é a Ouvidoria Geral do Município?,23.90,0.01,31.58,1.0200,384,0.00000000
2026-06-24 14:43:16,Quais são as secretarias da prefeitura?,16.19,0.01,19.84,1.0000,5884,0.00000000
2026-06-24 14:43:16,Quais cursos a FUNDEC oferece?,0.18,0.01,2.87,1.0000,314,0.00000000
2026-06-24 14:43:17,Onde fica a sede da FUNDEC?,32.38,0.02,937.69,1.0250,428,0.00000000
2026-06-24 14:43:18,Qual o telefone da FUNDEC?,33.60,0.02,844.91,1.0250,428,0.00000000
2026-06-24 14:43:19,Quais cursos de informática a FUNDEC tem?,0.21,0.04,1535.33,1.0000,118,0.00000000
2026-06-24 14:43:20,Quais cursos de beleza e estética a FUNDEC oferece?,0.15,0.02,733.42,1.0000,117,0.00000000
2026-06-24 14:43:22,Qual o endereço da Secretaria de Saúde?,23.23,0.02,1607.20,0.8500,299,0.00000000
2026-06-24 14:43:23,Como faço para solicitar tapa-buraco na rua?,92.62,0.02,1387.09,0.6250,261,0.00000000
2026-06-24 14:43:26,Qual o WhatsApp da Ouvidoria?,10.97,0.01,1232.41,0.8500,352,0.00000000
2026-06-24 14:44:22,Como acompanhar o andamento de um protocolo?,95.69,0.02,56569.36,0.7000,261,0.00000000
2026-06-24 14:44:30,O que é a Ouvidoria Geral do Município?,23.92,0.02,31.42,1.0200,384,0.00000000
2026-06-24 14:44:30,Quais são as secretarias da prefeitura?,29.05,0.02,33.14,1.0000,5884,0.00000000
2026-06-24 14:44:30,Quais cursos a FUNDEC oferece?,0.32,0.02,8.10,1.0000,314,0.00000000
2026-06-24 14:44:30,Onde fica a sede da FUNDEC?,45.74,0.03,49.37,1.0250,428,0.00000000
2026-06-24 14:44:30,Qual o telefone da FUNDEC?,36.04,0.02,40.24,1.0250,428,0.00000000
2026-06-24 14:44:30,Quais cursos de informática a FUNDEC tem?,0.16,0.02,4.56,1.0000,118,0.00000000
2026-06-24 14:44:30,Quais cursos de beleza e estética a FUNDEC oferece?,0.20,0.02,4.07,1.0000,117,0.00000000
2026-06-24 14:44:30,Qual o endereço da Secretaria de Saúde?,26.45,0.02,30.22,0.8500,299,0.00000000
2026-06-24 14:44:30,Como faço para solicitar tapa-buraco na rua?,136.66,0.03,142.35,0.6250,476,0.00000000
2026-06-24 14:44:30,Qual o WhatsApp da Ouvidoria?,18.58,0.01,22.25,0.8500,352,0.00000000
2026-06-24 14:44:30,Como acompanhar o andamento de um protocolo?,103.03,0.03,108.47,0.7000,386,0.00000000
2026-06-24 14:44:30,Qual o canal para denunciar som alto?,93.50,0.05,97.11,0.3500,452,0.00000000
2026-06-24 14:44:31,Como solicitar vaga em creche municipal?,108.55,0.02,113.42,0.8500,500,0.00000000
2026-06-24 14:44:31,Como solicitar a poda de uma árvore?,129.41,0.03,133.75,0.7000,384,0.00000000
2026-06-24 14:44:31,Onde fica o CRAS do Jardim Primavera?,104.37,0.01,107.85,0.5600,772,0.00000000
2026-06-24 14:44:31,Quais os serviços disponíveis na Carta de Serviços?,21.74,0.01,24.16,1.0000,145,0.00000000
2026-06-24 14:44:31,O que faz a Secretaria de Urbanismo e Habitação?,85.79,0.01,88.85,0.6125,689,0.00000000
2026-06-24 14:44:31,Quais os contatos da Secretaria de Meio Ambiente?,78.79,0.01,81.60,0.6750,387,0.00000000
2026-06-24 14:44:31,Como emitir a segunda via do IPTU?,11.52,0.02,14.30,0.4200,405,0.00000000
2026-06-24 14:44:31,Qual o nome da pessoa que abriu o protocolo C-0001?,86.87,0.02,90.39,0.3500,598,0.00000000
2026-06-24 14:44:31,Qual a responsabilidade de manutenção elétrica da minha casa?,83.26,0.01,87.30,0.4800,478,0.00000000
2026-06-24 14:44:31,Minha lâmpada queimou na sala; o que fazer?,85.17,0.02,87.79,0.4083,467,0.00000000
2026-06-24 14:44:50,Quais cursos a FUNDEC oferece?,0.60,156115.81,157220.43,1.0000,314,0.00000628
2026-06-24 14:45:26,Qual o canal para denunciar som alto?,102.83,0.00,64398.15,0.0000,0,0.00000000
2026-06-24 15:09:28,Qual o canal correto para denunciar som alto e perturbação do sossego?,1846.71,36469.63,51840.89,0.5311,166,0.00000332
2026-06-24 15:10:06,Como acompanhar o andamento de uma manifestação registrada na Ouvidoria?,540.51,37005.86,37548.99,0.6526,393,0.00000786
2026-06-24 15:10:32,Como posso solicitar a poda de uma árvore na calçada?,2674.86,35729.14,52555.40,0.5872,454,0.00000908
2026-06-24 15:10:58,Qual o procedimento para solicitar vaga em creche municipal?,1872.70,37167.31,51920.95,0.5497,380,0.00000760
2026-06-24 15:11:14,Qual foi a média diária de reclamações sobre iluminação pública no Hospital Adão Pereira Nunes no mês de março; e como isso se compara com a média do mesmo período do ano anterior?,1981.67,0.00,15957.27,0.0000,0,0.00000000
2026-06-24 15:11:27,Como pedir a retirada de entulho e lixo acumulado?,2521.78,36094.66,53757.90,0.5730,168,0.00000336
2026-06-24 15:11:52,Considerando os bairros com maior volume de reclamações de tapa-buraco nos últimos 6 meses; quais deles também concentram o maior número de solicitações de retirada de entulho na Zeladoria; e o que isso pode indicar sobre a infraestrutura dessas regiões?,2340.38,36576.34,38920.34,0.5034,188,0.00000376
2026-06-24 15:12:07,Tem um terreno abandonado cheio de mato no meu bairro; o que fazer?,2030.59,36963.12,39968.81,0.5211,266,0.00000532
2026-06-24 15:12:45,Quero saber como solicitar a poda de uma árvore que está bloqueando minha calçada.,1874.21,36750.34,52285.19,0.5710,517,0.00001034
2026-06-24 15:13:00,Como faço para marcar consulta em Duque de Caxias?,2641.67,36550.39,52962.53,0.5477,440,0.00000880
2026-06-24 15:13:03,Onde posso tomar vacina contra gripe e covid?,2046.95,0.00,3062.48,0.0000,0,0.00000000
2026-06-25 09:48:31,vamos testar voce ?,1950.17,0.00,38112.49,0.0000,0,0.00000000
2026-06-25 09:50:34,Qual o endereço do CRAS do Jardim Primavera?,2254.95,467811.29,470082.05,0.6323,186,0.00000372
2026-06-25 10:32:48,Pergunta para teste de prioridade LGPD 1782394366.651938,2084.15,0.00,2094.99,0.0000,0,0.00000000
2026-06-25 11:59:21,na verdade só dois postes apenas que está sem luz,2133.85,84424.37,106195.88,0.8600,709,0.00001418
2026-06-25 12:02:27,na verdade só dois postes apenas que está sem luz,2133.11,86344.11,105655.64,0.8600,709,0.00001418
2026-06-25 12:13:07,na verdade só dois postes apenas que está sem luz,1827.86,93966.07,115220.01,0.8600,709,0.00001418
2026-06-25 13:05:48,na verdade só dois postes apenas que está sem luz,1868.13,109284.24,193152.46,0.8600,709,0.00001418
2026-06-25 13:30:16,onde fica o hospital moacyr ?,1754.66,70720.52,73491.35,0.6640,257,0.00000514
2026-06-25 13:33:31,onde fica o hospital moacyr?,1825.96,2528.78,5541.50,0.6581,382,0.00000764
2026-06-25 13:33:36,me chamo wellington ,2014.93,0.00,6131.19,0.0000,0,0.00000000
2026-06-25 13:38:49,onde fica o hospital moacyr?,2367.84,2283.26,4667.46,0.6581,382,0.00000764
2026-06-25 13:39:59,onde fica o hospital moacyr?,2878.48,4007.20,6894.47,0.6581,382,0.00000764
2026-06-25 13:49:03,vamos testar voce ,1609.53,0.00,8623.70,0.0000,0,0.00000000
2026-06-25 13:49:58,eu quero abrir uma reclamação sobre buraco na minha rua ,1686.35,11224.99,13988.04,0.5363,612,0.00001224
2026-06-25 13:51:02,é em um psote ,1725.73,10884.91,19560.17,0.9650,462,0.00000924
2026-06-25 13:51:56,onde fica o hospital moacyr?,2080.28,2799.94,4903.54,0.6581,382,0.00000764
2026-06-25 15:06:55,onde fica o hospital moacyr?,2149.04,2379.07,4534.33,0.6581,382,0.00000764
2026-06-25 15:07:51,na verdade só dois postes apenas que está sem luz,2040.02,4218.35,22359.02,0.8600,709,0.00001418
2026-06-25 15:14:59,Eu preciso conseguir uma certidão urbanistica ,1773.42,6202.81,13226.14,0.5414,562,0.00001124
2026-06-25 15:15:51,qual é o passo a passo ?,1738.34,3523.40,10929.84,0.5362,412,0.00000824
2026-06-25 15:26:22,gostaria de saber como posso castrar meu cachorro ( gostaria de me castrar tambem ),3502.70,8859.07,17643.88,0.5104,118,0.00000236
2026-06-25 15:27:18,quem é o ouvidor geral de duque de caxias,2962.11,2577.48,9331.76,0.5727,385,0.00000770
2026-06-25 15:28:10,como faço pra solicitar que meu buraco seja tapado,3082.05,3101.96,10860.96,0.5733,387,0.00000774
2026-06-25 15:30:11,quem é pedro tesch?,3445.56,0.00,9646.71,0.0000,0,0.00000000
2026-06-25 15:32:26,poste de iluminação pública,2888.08,17327.69,36955.98,0.5734,376,0.00000752
2026-06-25 15:33:06,a lampada do poste de iluminação pública esta queimada,2899.25,3961.66,12112.35,0.5841,421,0.00000842
2026-06-25 15:33:46,ME GERE UM CODIGO EM PYTHON,2770.95,2014.93,9402.33,0.5490,256,0.00000512
2026-06-25 16:30:01,como solicita quebra molas,1759.51,3344.06,13717.51,0.6189,85,0.00000170
2026-06-25 16:30:43,como retiro meu IPTU,431.66,3179.77,4938.54,0.7550,500,0.00001000
2026-06-26 09:24:02,ond efica a ouvidoria geral ?,1013.78,3701.04,5891.29,0.7060,264,0.00000528
2026-06-26 09:24:32,Onde fica o moacyr dor carmu ?,2733.53,2082.72,5960.94,0.6112,132,0.00000264
2026-06-26 09:25:17,onde fic ao hospital moacyr do carmo ?,2135.87,5805.21,9085.75,0.6238,331,0.00000662
2026-06-26 13:07:28,quero saber quem é o prefeito,1782.59,1911.42,7630.22,0.7189,340,0.00000680
2026-06-26 13:10:52,qual o numero de obras ?,1785.16,2214.22,10459.24,0.5686,289,0.00000578
2026-06-26 13:14:31,qual o numero de obras ?,83.20,0.01,89.00,0.6833,381,0.00000000
2026-06-26 13:15:04,qual o numero de obras ?,99.46,0.01,109.87,0.6833,381,0.00000000
2026-06-26 13:15:23,qual o numero de obras ?,99.37,0.01,105.94,0.6833,381,0.00000000
2026-06-26 13:41:49,eu gostaria de ter o telefone mesmo,1982.12,4322.70,10375.83,0.9650,856,0.00001712
2026-06-26 14:19:27,eu quero saber tambem sobre leite; tem algo na prefeitua sobre leite ?,2718.67,12647.61,22495.63,0.5375,335,0.00000670
2026-06-26 14:21:29,seria no poste da rua,1883.27,5488.47,9046.18,0.9860,625,0.00001250
2026-06-26 14:32:40,eu quero o endereço,1754.38,0.00,4830.48,0.0000,0,0.00000000
2026-06-26 14:35:12,eu quero o enreço de obras,1795.54,2424.45,11322.17,0.5217,274,0.00000548
2026-06-26 14:56:37,eu quero sabe ro endereço de ubarnismo,1914.45,3313.02,11826.05,0.5179,522,0.00001044
2026-06-26 15:11:14,eu gostaria de marcar medico pra minha esposa,1994.79,2801.67,8453.04,0.5165,325,0.00000650
2026-06-26 15:13:28,como funciona a visita domiciliar ?,2028.19,2851.64,9406.30,0.5697,411,0.00000822
2026-06-26 15:15:19,qual endereço do moacyr ?,1914.69,1465.85,9003.29,0.5392,101,0.00000202
2026-06-26 15:20:16,Caraca; to tentando tirar meu iptu mo tempo e não consigo,476.51,15187.85,16907.54,0.8600,509,0.00001018
2026-06-26 15:21:43,Na carta de serviços do município acho que tem como conseguir acessar o iptu,33.60,3806.34,33247.37,1.0000,152,0.00000304
2026-06-26 15:59:27,caraca; nao consigo tiar meu iptu,452.61,9950.74,15612.72,0.8600,503,0.00001006
2026-06-26 16:08:57,caraca; nao consigo tiar meu iptu,1252.62,13749.92,15005.55,0.9800,553,0.00001106
2026-06-26 16:11:03,eu nao tenho leitepara o meu filho ; a prefeitura pode ajudar com algo ?,2038.76,4295.16,9662.76,0.9800,574,0.00001148
2026-06-26 16:12:10,tem algum sistema de leite na prefeitura ?,1960.91,9853.10,18765.12,0.9800,593,0.00001186
2026-06-26 16:12:40,tem algum sistema de leite na prefeitura ?,1917.06,10974.91,17359.34,0.5133,336,0.00000672
2026-06-26 16:13:38,como buraco rua tirar agora,1923.41,0.00,2845.15,0.0000,0,0.00000000
2026-06-26 16:34:16,caraca; nao consigo tiar meu iptu,638.81,18585.18,19231.05,0.9800,553,0.00001106
2026-06-26 16:53:54,onde fica a secretaria de saÃºde de Duque de Caxias,2405.04,15989.42,19533.35,0.5667,310,0.00000620
2026-06-30 08:15:45,onde fica a secretaria de saÃºde de Duque de Caxias,3715.84,7568.15,11610.93,0.5667,310,0.00000620
2026-06-30 08:17:13,onde fica a secretaria de saúde de Duque de Caxias,596.49,10779.16,12398.02,0.7207,387,0.00000774
2026-06-30 08:38:01,onde fica a secretaria de saÃºde de Duque de Caxias,1772.27,3623.62,5403.46,0.5667,310,0.00000620
2026-06-30 09:01:51,onde fica a secretaria de saÃºde de Duque de Caxias,2848.25,4702.40,7561.28,0.5667,310,0.00000620
2026-06-30 09:02:10,e se eu precisar registrar isso; como faÃ§o?,2318.47,5649.38,8882.86,0.9800,531,0.00001062
2026-06-30 09:02:22,tem e-mail pra isso?,1964.57,4439.29,10812.41,0.9800,761,0.00001522
2026-06-30 09:03:09,onde fica a secretaria de saúde de Duque de Caxias,719.31,3699.81,4423.03,0.7315,387,0.00000774
2026-06-30 09:04:23,onde fica a secretaria de saúde de Duque de Caxias,771.85,3433.14,4213.58,0.8815,387,0.00000774
2026-06-30 09:05:36,onde fica a secretaria de saúde de Duque de Caxias,769.26,2504.69,3282.31,1.0000,387,0.00000774
2026-06-30 09:11:27,onde fica a secretaria de saúde de Duque de Caxias,811.71,2703.44,3520.41,1.0000,387,0.00000774
2026-06-30 09:31:19,onde fica a secretaria de saÃºde de Duque de Caxias,1968.52,2710.57,4691.48,0.8667,205,0.00000410
2026-06-30 09:31:36,e se eu precisar registrar isso; como faÃ§o?,1955.87,6314.79,9354.62,0.9800,531,0.00001062
2026-06-30 09:31:50,tem e-mail pra isso?,1832.83,6460.44,13462.20,0.9800,761,0.00001522
2026-06-30 09:33:02,e se eu precisar registrar isso; como faço?,2052.16,0.00,2932.49,0.0000,0,0.00000000
2026-06-30 09:41:22,onde fica a secretaria de saÃºde de Duque de Caxias,1996.74,3058.24,5058.42,0.8667,205,0.00000410
2026-06-30 09:41:43,e se eu precisar registrar isso; como faÃ§o?,2072.06,9205.16,12227.38,0.9800,531,0.00001062
2026-06-30 09:42:02,tem e-mail pra isso?,2107.30,9991.09,18299.05,0.9800,761,0.00001522
2026-06-30 09:48:28,qual endereço da secretaria de urbanismo,1930.99,8174.33,11187.36,0.9314,290,0.00000580
2026-06-30 09:56:26,onde fica a ouvidoria geral,499.21,3845.05,6580.73,0.7938,130,0.00000260
2026-06-30 09:56:55,como que eu uso o colab ?,1782.35,3873.30,9450.13,0.8146,233,0.00000466
2026-06-30 10:00:45,qual endereço do urbanismo ?,1873.26,3945.78,9632.20,0.8069,234,0.00000468
2026-06-30 10:06:41,onde fica a secretaria de saÃºde de Duque de Caxias,2588.57,8484.17,11076.76,0.8667,205,0.00000410
2026-06-30 10:07:07,e se eu precisar registrar isso; como faÃ§o?,2260.17,12503.30,15607.64,0.9800,531,0.00001062
2026-06-30 10:07:33,tem e-mail pra isso?,2115.66,4455.81,17766.59,0.9800,761,0.00001522
2026-06-30 10:10:17,onde fica a secretaria de saÃºde de Duque de Caxias,2012.08,9303.47,11319.09,0.8667,205,0.00000410
2026-06-30 10:10:46,e se eu precisar registrar isso; como faÃ§o?,4550.41,14228.68,19728.69,0.9800,531,0.00001062
2026-06-30 10:11:01,tem e-mail pra isso?,3941.58,4893.98,14043.54,0.9800,761,0.00001522
2026-07-01 08:25:27,eu quero o endereço do urbanismo,3122.99,3366.83,11870.07,0.9588,288,0.00000576
2026-07-01 08:25:50,e o de obras ?,1831.77,3788.62,12870.75,0.7885,378,0.00000756
2026-07-01 08:26:23,voce consegue me ajudar onde posso pagar meu retirar meu iptu ?,503.93,5694.73,7750.54,1.1300,560,0.00001120
2026-07-01 08:32:11,qual endereço de orbas ?,1854.61,3156.03,8768.63,0.5425,545,0.00001090
2026-07-01 08:32:28,qual endereço de obras ?,1826.10,2757.22,8551.61,0.8785,230,0.00000460
2026-07-01 09:07:20,Onde fica a secretaria de urbanismo?,174.25,0.02,178.34,1.1750,479,0.00000000
2026-07-01 09:07:21,e a de obras?,156.08,0.01,157.00,1.3500,378,0.00000000
2026-07-01 09:07:21,qual o telefone dela?,224.72,0.02,225.64,0.7667,487,0.00000000
2026-07-01 09:08:09,Onde fica a secretaria de urbanismo?,152.15,0.02,156.69,1.1750,479,0.00000000
2026-07-01 09:08:09,e a de obras?,145.69,0.01,146.56,1.3500,378,0.00000000
2026-07-01 09:08:09,qual o telefone dela?,215.32,0.01,216.14,0.7667,487,0.00000000
2026-07-01 09:08:09,Como solicitar tapa buraco na rua?,159.15,0.02,161.09,0.8333,383,0.00000000
2026-07-01 09:08:10,e o telefone?,159.03,0.01,159.97,1.3000,191,0.00000000
2026-07-01 09:08:10,onde fika urbanizmo,154.95,0.00,158.63,0.0000,0,0.00000000
2026-07-01 09:08:10,SMO,162.44,0.02,163.26,1.0500,764,0.00000000
2026-07-01 09:08:10,Qual o CPF do meu vizinho Wellington?,348.74,0.01,349.53,0.2800,220,0.00000000
2026-07-01 09:11:03,Onde fica a secretaria de urbanismo?,167.60,0.02,174.41,1.1750,479,0.00000000
2026-07-01 09:11:04,e a de obras?,181.05,0.02,181.92,1.2800,612,0.00000000
2026-07-01 09:11:04,qual o telefone dela?,289.66,0.01,291.32,1.2800,356,0.00000000
2026-07-01 09:11:04,Como solicitar tapa buraco na rua?,187.37,0.01,190.80,0.8333,383,0.00000000
2026-07-01 09:11:04,e o telefone?,170.24,0.02,171.12,1.3000,191,0.00000000
2026-07-01 09:11:05,onde fika urbanizmo,371.13,0.00,373.40,0.0000,0,0.00000000
2026-07-01 09:11:05,SMO,243.79,0.02,245.70,1.0500,764,0.00000000
2026-07-01 10:00:16,Gostaria de tirar meu iptu,870.66,11430.15,14698.13,0.9800,646,0.00001292
2026-07-01 10:13:17,voce poderia me ajudar a usar o app colab ?,3183.40,3721.01,12291.29,0.5949,385,0.00000770
2026-07-01 10:42:40,Onde fica a secretaria de urbanismo?,163.41,0.02,168.37,0.9800,464,0.00000000
2026-07-01 10:42:40,e a de obras?,162.44,0.02,163.32,0.9800,612,0.00000000
2026-07-01 10:42:40,qual o telefone dela?,254.97,0.01,256.43,0.9800,793,0.00000000
2026-07-01 10:42:41,Como solicitar tapa buraco na rua?,160.39,0.01,163.36,0.8333,348,0.00000000
2026-07-01 10:42:41,e o telefone?,150.65,0.02,152.05,1.3000,191,0.00000000
2026-07-01 10:42:41,onde fika urbanizmo,160.32,0.00,163.75,0.0000,0,0.00000000
2026-07-01 10:42:41,SMO,157.85,0.02,159.05,1.0500,846,0.00000000
2026-07-01 10:44:39,Onde fica a secretaria de urbanismo?,153.84,0.01,158.32,0.9800,464,0.00000000
2026-07-01 10:44:39,e a de obras?,157.75,0.01,158.66,0.9800,612,0.00000000
2026-07-01 10:44:40,qual o telefone dela?,220.16,0.01,221.05,0.9800,793,0.00000000
2026-07-01 10:44:40,Como solicitar tapa buraco na rua?,159.50,0.02,161.55,0.8333,348,0.00000000
2026-07-01 10:44:40,e o telefone?,167.78,0.02,168.63,1.3000,191,0.00000000
2026-07-01 10:44:40,onde fika urbanizmo,166.23,0.00,168.12,0.0000,0,0.00000000
2026-07-01 10:44:40,SMO,165.86,0.02,166.81,1.0500,846,0.00000000
2026-07-01 10:51:29,Onde fica a secretaria de urbanismo?,171.58,0.01,176.58,0.9800,348,0.00000000
2026-07-01 10:51:29,e a de obras?,162.20,0.01,163.10,0.9800,612,0.00000000
2026-07-01 10:51:30,qual o telefone dela?,293.73,0.01,294.66,0.9800,793,0.00000000
2026-07-01 10:51:30,Como solicitar tapa buraco na rua?,183.54,0.02,185.94,0.8333,348,0.00000000
2026-07-01 10:51:30,e o telefone?,201.98,0.03,202.95,1.3000,191,0.00000000
2026-07-01 10:51:30,onde fika urbanizmo,189.46,0.01,196.94,0.9800,113,0.00000000
2026-07-01 10:51:30,SMO,194.52,0.03,195.60,1.0500,846,0.00000000
2026-07-01 10:55:42,Onde fica a secretaria de urbanismo?,457.68,0.01,463.33,0.9800,348,0.00000000
2026-07-01 10:55:43,e a de obras?,615.41,0.01,616.34,0.9800,612,0.00000000
2026-07-01 10:55:44,qual o telefone dela?,632.41,0.01,634.03,0.9800,793,0.00000000
2026-07-01 10:55:44,Como solicitar tapa buraco na rua?,405.82,0.01,413.67,0.9800,689,0.00000000
2026-07-01 10:55:44,e o telefone?,164.10,0.02,165.62,1.3000,191,0.00000000
2026-07-01 10:55:44,onde fika urbanizmo,158.51,0.01,160.74,0.9800,113,0.00000000
2026-07-01 10:55:45,SMO,261.32,0.05,262.24,1.0500,846,0.00000000
2026-07-01 11:10:56,Onde fica a secretaria de urbanismo?,301.14,0.01,308.61,0.9800,464,0.00000000
2026-07-01 11:10:57,e a de obras?,319.99,0.01,321.51,0.9800,612,0.00000000
2026-07-01 11:10:57,qual o telefone dela?,313.99,0.01,315.08,0.9800,793,0.00000000
2026-07-01 11:10:57,Como solicitar tapa buraco na rua?,215.86,0.01,223.69,0.9800,689,0.00000000
2026-07-01 11:10:57,e o telefone?,240.41,0.02,241.38,1.3000,191,0.00000000
2026-07-01 11:10:58,onde fika urbanizmo,227.41,0.01,231.32,0.9800,113,0.00000000
2026-07-01 11:10:58,SMO,191.67,0.03,192.80,1.0500,846,0.00000000
2026-07-01 11:14:30,Onde fica a secretaria de urbanismo?,242.22,0.01,250.44,0.9800,464,0.00000000
2026-07-01 11:14:30,e a de obras?,188.69,0.01,189.72,0.9800,612,0.00000000
2026-07-01 11:14:30,qual o telefone dela?,305.08,0.01,305.94,0.9800,839,0.00000000
2026-07-01 11:14:30,Como solicitar tapa buraco na rua?,217.30,0.01,219.46,0.9800,761,0.00000000
2026-07-01 11:14:30,e o telefone?,211.76,0.03,212.66,1.3000,191,0.00000000
2026-07-01 11:14:31,onde fika urbanizmo,201.08,0.01,203.14,0.9800,113,0.00000000
2026-07-01 11:14:31,SMO,186.05,0.01,190.34,0.9800,807,0.00000000
2026-07-01 11:17:08,Onde fica a secretaria de urbanismo?,196.96,0.01,205.80,0.9900,464,0.00000000
2026-07-01 11:17:08,e a de obras?,235.43,0.01,236.35,0.9900,612,0.00000000
2026-07-01 11:17:08,qual o telefone dela?,260.36,0.01,261.17,0.9900,839,0.00000000
2026-07-01 11:17:08,Como solicitar tapa buraco na rua?,168.57,0.01,170.72,0.9800,761,0.00000000
2026-07-01 11:17:09,e o telefone?,471.42,0.01,473.10,0.9900,837,0.00000000
2026-07-01 11:17:09,onde fika urbanizmo,495.79,0.01,502.75,0.9900,113,0.00000000
2026-07-01 11:17:10,SMO,324.71,0.01,326.89,0.9900,807,0.00000000
2026-07-01 11:31:05,eu quero algo simples; gostaria de tirar o artão sus,2132.31,4338.13,24416.70,0.5336,191,0.00000382
2026-07-01 11:32:09,Tem algum numero de contato ?,2297.22,8762.94,19781.62,0.9900,549,0.00001098
2026-07-01 11:36:54,Onde consigo fazer meu cadastro único; mais perto da minha casa,3821.58,3355.72,8837.57,0.9900,462,0.00000924
2026-07-01 11:56:21,onde tem serviços pra mulheres,3039.95,4565.98,9023.19,0.9900,323,0.00000646
2026-07-01 12:18:17,Onde fica a secretaria de urbanismo?,251.67,0.01,259.32,0.9900,843,0.00000000
2026-07-01 12:18:17,e a de obras?,201.79,0.01,202.82,0.9900,837,0.00000000
2026-07-01 12:18:19,qual o telefone dela?,307.65,0.01,309.52,0.9900,839,0.00000000
2026-07-01 12:18:19,Como solicitar tapa buraco na rua?,221.57,0.01,224.03,0.9800,761,0.00000000
2026-07-01 12:18:19,e o telefone?,237.11,0.01,238.03,0.9900,837,0.00000000
2026-07-01 12:18:20,onde fika urbanizmo,255.98,0.02,261.10,0.9900,452,0.00000000
2026-07-01 12:18:20,SMO,189.03,0.01,189.83,0.9900,834,0.00000000
2026-07-01 12:35:44,Onde fica a secretaria de urbanismo?,166.14,0.01,173.50,0.9900,843,0.00000000
2026-07-01 14:35:04,Onde fica a secretaria de urbanismo?,214.85,0.01,219.24,0.9900,457,0.00000000
